x0,x1,y0,y1,v,a,r
47.0,199.0,-15.0,-27.0,-8.0,0.0,1.0
43.0,195.0,-7.0,-19.0,-7.0,0.0,1.0
39.0,191.0,0.0,-12.0,-6.0,0.0,1.0
35.0,187.0,6.0,-6.0,-5.0,0.0,1.0
31.0,183.0,11.0,-1.0,-4.0,0.0,1.0
27.0,179.0,15.0,3.0,-3.0,0.0,1.0
23.0,175.0,18.0,6.0,-2.0,0.0,1.0
19.0,171.0,20.0,8.0,-1.0,0.0,1.0
15.0,167.0,21.0,9.0,0.0,0.0,1.0
11.0,163.0,21.0,9.0,1.0,0.0,1.0
7.0,159.0,20.0,8.0,2.0,0.0,1.0
3.0,155.0,18.0,6.0,3.0,0.0,1.0
151.0,0.0,3.0,0.0,4.0,0.0,1.0
147.0,0.0,-1.0,0.0,5.0,0.0,1.0
143.0,287.0,-6.0,47.0,6.0,0.0,1.0
139.0,283.0,-12.0,41.0,7.0,0.0,1.0
135.0,279.0,-19.0,34.0,8.0,0.0,1.0
131.0,275.0,-27.0,26.0,9.0,0.0,1.0
127.0,271.0,-18.0,35.0,-9.0,1.0,1.0
123.0,267.0,-9.0,44.0,-8.0,0.0,1.0
119.0,263.0,-1.0,52.0,-7.0,0.0,1.0
115.0,259.0,6.0,59.0,-6.0,0.0,1.0
111.0,255.0,12.0,65.0,-5.0,0.0,1.0
107.0,251.0,17.0,70.0,-4.0,0.0,1.0
103.0,247.0,21.0,74.0,-3.0,0.0,1.0
99.0,243.0,24.0,77.0,-2.0,0.0,1.0
95.0,239.0,26.0,79.0,-1.0,0.0,1.0
91.0,235.0,27.0,80.0,0.0,0.0,1.0
87.0,231.0,27.0,80.0,1.0,0.0,1.0
83.0,227.0,26.0,79.0,2.0,0.0,1.0
79.0,223.0,24.0,77.0,3.0,0.0,1.0
75.0,219.0,21.0,74.0,4.0,0.0,1.0
71.0,215.0,17.0,70.0,5.0,0.0,1.0
67.0,211.0,12.0,65.0,6.0,0.0,1.0
63.0,207.0,6.0,59.0,7.0,0.0,1.0
59.0,203.0,-1.0,52.0,8.0,0.0,1.0
55.0,199.0,-9.0,44.0,9.0,0.0,1.0
51.0,195.0,-18.0,35.0,10.0,0.0,1.0
47.0,191.0,-28.0,25.0,10.0,0.0,1.0
43.0,187.0,-19.0,34.0,-9.0,1.0,1.0
39.0,183.0,-10.0,43.0,-8.0,0.0,1.0
35.0,179.0,-2.0,51.0,-7.0,0.0,1.0
31.0,175.0,5.0,58.0,-6.0,0.0,1.0
27.0,171.0,11.0,64.0,-5.0,0.0,1.0
23.0,167.0,16.0,69.0,-4.0,0.0,1.0
19.0,163.0,20.0,73.0,-3.0,0.0,1.0
15.0,159.0,23.0,76.0,-2.0,0.0,1.0
11.0,155.0,25.0,78.0,-1.0,0.0,1.0
7.0,151.0,26.0,79.0,0.0,0.0,1.0
3.0,147.0,26.0,79.0,1.0,0.0,1.0
143.0,0.0,78.0,0.0,2.0,0.0,1.0
139.0,0.0,76.0,0.0,3.0,0.0,1.0
135.0,287.0,73.0,81.0,4.0,0.0,1.0
131.0,283.0,69.0,77.0,5.0,0.0,1.0
127.0,279.0,64.0,72.0,6.0,0.0,1.0
123.0,275.0,58.0,66.0,7.0,0.0,1.0
119.0,271.0,51.0,59.0,8.0,0.0,1.0
115.0,267.0,43.0,51.0,9.0,0.0,1.0
111.0,263.0,34.0,42.0,10.0,0.0,1.0
107.0,259.0,24.0,32.0,10.0,0.0,1.0
103.0,255.0,14.0,22.0,10.0,0.0,1.0
99.0,251.0,4.0,12.0,10.0,0.0,1.0
95.0,247.0,-6.0,2.0,10.0,0.0,1.0
91.0,243.0,-16.0,-8.0,10.0,0.0,1.0
87.0,239.0,-26.0,-18.0,10.0,0.0,1.0
83.0,235.0,-17.0,-9.0,-9.0,1.0,1.0
79.0,231.0,-8.0,0.0,-8.0,0.0,1.0
75.0,227.0,0.0,8.0,-7.0,0.0,1.0
71.0,223.0,7.0,15.0,-6.0,0.0,1.0
67.0,219.0,13.0,21.0,-5.0,0.0,1.0
63.0,215.0,18.0,26.0,-4.0,0.0,1.0
59.0,211.0,22.0,30.0,-3.0,0.0,1.0
55.0,207.0,25.0,33.0,-2.0,0.0,1.0
51.0,203.0,27.0,35.0,-1.0,0.0,1.0
47.0,199.0,28.0,36.0,0.0,0.0,1.0
43.0,195.0,28.0,36.0,1.0,0.0,1.0
39.0,191.0,27.0,35.0,2.0,0.0,1.0
35.0,187.0,25.0,33.0,3.0,0.0,1.0
31.0,183.0,22.0,30.0,4.0,0.0,1.0
27.0,179.0,18.0,26.0,5.0,0.0,1.0
23.0,175.0,13.0,21.0,6.0,0.0,1.0
19.0,171.0,7.0,15.0,7.0,0.0,1.0
15.0,167.0,0.0,8.0,8.0,0.0,1.0
11.0,163.0,-8.0,0.0,9.0,0.0,1.0
7.0,159.0,-17.0,-9.0,10.0,0.0,1.0
3.0,155.0,-27.0,-19.0,10.0,0.0,1.0
151.0,0.0,-10.0,0.0,-9.0,1.0,1.0
147.0,0.0,-1.0,0.0,-8.0,0.0,1.0
143.0,287.0,7.0,-29.0,-7.0,0.0,1.0
139.0,283.0,14.0,-22.0,-6.0,0.0,1.0
135.0,279.0,20.0,-16.0,-5.0,0.0,1.0
131.0,275.0,25.0,-11.0,-4.0,0.0,1.0
127.0,271.0,29.0,-7.0,-3.0,0.0,1.0
123.0,267.0,32.0,-4.0,-2.0,0.0,1.0
119.0,263.0,34.0,-2.0,-1.0,0.0,1.0
115.0,259.0,35.0,-1.0,0.0,0.0,1.0
111.0,255.0,35.0,-1.0,1.0,0.0,1.0
107.0,251.0,34.0,-2.0,2.0,0.0,1.0
103.0,247.0,32.0,-4.0,3.0,0.0,1.0
99.0,243.0,29.0,-7.0,4.0,0.0,1.0
95.0,239.0,25.0,-11.0,5.0,0.0,1.0
91.0,235.0,20.0,-16.0,6.0,0.0,1.0
87.0,231.0,14.0,-22.0,7.0,0.0,1.0
83.0,227.0,7.0,-29.0,8.0,0.0,1.0
79.0,223.0,-1.0,-37.0,9.0,0.0,1.0
75.0,219.0,-10.0,-46.0,10.0,0.0,1.0
71.0,215.0,-20.0,-56.0,10.0,0.0,1.0
67.0,211.0,-30.0,-66.0,10.0,0.0,1.0
63.0,207.0,-21.0,-57.0,-9.0,1.0,1.0
59.0,203.0,-12.0,-48.0,-8.0,0.0,1.0
55.0,199.0,-4.0,-40.0,-7.0,0.0,1.0
51.0,195.0,3.0,-33.0,-6.0,0.0,1.0
47.0,191.0,9.0,-27.0,-5.0,0.0,1.0
43.0,187.0,14.0,-22.0,-4.0,0.0,1.0
39.0,183.0,18.0,-18.0,-3.0,0.0,1.0
35.0,179.0,21.0,-15.0,-2.0,0.0,1.0
31.0,175.0,23.0,-13.0,-1.0,0.0,1.0
27.0,171.0,24.0,-12.0,0.0,0.0,1.0
23.0,167.0,24.0,-12.0,1.0,0.0,1.0
19.0,163.0,23.0,-13.0,2.0,0.0,1.0
15.0,159.0,21.0,-15.0,3.0,0.0,1.0
11.0,155.0,18.0,-18.0,4.0,0.0,1.0
7.0,151.0,14.0,-22.0,5.0,0.0,1.0
3.0,147.0,9.0,-27.0,6.0,0.0,1.0
143.0,0.0,-33.0,0.0,7.0,0.0,1.0
139.0,0.0,-24.0,0.0,-9.0,1.0,1.0
135.0,287.0,-15.0,-2.0,-8.0,0.0,1.0
131.0,283.0,-7.0,6.0,-7.0,0.0,1.0
127.0,279.0,0.0,13.0,-6.0,0.0,1.0
123.0,275.0,6.0,19.0,-5.0,0.0,1.0
119.0,271.0,11.0,24.0,-4.0,0.0,1.0
115.0,267.0,15.0,28.0,-3.0,0.0,1.0
111.0,263.0,18.0,31.0,-2.0,0.0,1.0
107.0,259.0,20.0,33.0,-1.0,0.0,1.0
103.0,255.0,21.0,34.0,0.0,0.0,1.0
99.0,251.0,21.0,34.0,1.0,0.0,1.0
95.0,247.0,20.0,33.0,2.0,0.0,1.0
91.0,243.0,18.0,31.0,3.0,0.0,1.0
87.0,239.0,15.0,28.0,4.0,0.0,1.0
83.0,235.0,11.0,24.0,5.0,0.0,1.0
79.0,231.0,6.0,19.0,6.0,0.0,1.0
75.0,227.0,0.0,13.0,7.0,0.0,1.0
71.0,223.0,-7.0,6.0,8.0,0.0,1.0
67.0,219.0,-15.0,-2.0,9.0,0.0,1.0
63.0,215.0,-24.0,-11.0,10.0,0.0,1.0
59.0,211.0,-34.0,-21.0,10.0,0.0,1.0
55.0,207.0,-25.0,-12.0,-9.0,1.0,1.0
51.0,203.0,-16.0,-3.0,-8.0,0.0,1.0
47.0,199.0,-8.0,5.0,-7.0,0.0,1.0
43.0,195.0,-1.0,12.0,-6.0,0.0,1.0
39.0,191.0,5.0,18.0,-5.0,0.0,1.0
35.0,187.0,10.0,23.0,-4.0,0.0,1.0
31.0,183.0,14.0,27.0,-3.0,0.0,1.0
27.0,179.0,17.0,30.0,-2.0,0.0,1.0
23.0,175.0,19.0,32.0,-1.0,0.0,1.0
19.0,171.0,20.0,33.0,0.0,0.0,1.0
15.0,167.0,20.0,33.0,1.0,0.0,1.0
11.0,163.0,19.0,32.0,2.0,0.0,1.0
7.0,159.0,17.0,30.0,3.0,0.0,1.0
3.0,155.0,14.0,27.0,4.0,0.0,1.0
151.0,0.0,23.0,0.0,5.0,0.0,1.0
147.0,0.0,18.0,0.0,6.0,0.0,1.0
143.0,287.0,12.0,23.0,7.0,0.0,1.0
139.0,283.0,5.0,16.0,8.0,0.0,1.0
135.0,279.0,-3.0,8.0,9.0,0.0,1.0
131.0,275.0,-12.0,-1.0,10.0,0.0,1.0
127.0,271.0,-22.0,-11.0,10.0,0.0,1.0
123.0,267.0,-32.0,-21.0,10.0,0.0,1.0
119.0,263.0,-23.0,-12.0,-9.0,1.0,1.0
115.0,259.0,-14.0,-3.0,-8.0,0.0,1.0
111.0,255.0,-6.0,5.0,-7.0,0.0,1.0
107.0,251.0,1.0,12.0,-6.0,0.0,1.0
103.0,247.0,7.0,18.0,-5.0,0.0,1.0
99.0,243.0,12.0,23.0,-4.0,0.0,1.0
95.0,239.0,16.0,27.0,-3.0,0.0,1.0
91.0,235.0,19.0,30.0,-2.0,0.0,1.0
87.0,231.0,21.0,32.0,-1.0,0.0,1.0
83.0,227.0,22.0,33.0,0.0,0.0,1.0
79.0,223.0,22.0,33.0,1.0,0.0,1.0
75.0,219.0,21.0,32.0,2.0,0.0,1.0
71.0,215.0,19.0,30.0,3.0,0.0,1.0
67.0,211.0,16.0,27.0,4.0,0.0,1.0
63.0,207.0,12.0,23.0,5.0,0.0,1.0
59.0,203.0,7.0,18.0,6.0,0.0,1.0
55.0,199.0,1.0,12.0,7.0,0.0,1.0
51.0,195.0,-6.0,5.0,8.0,0.0,1.0
47.0,191.0,-14.0,-3.0,9.0,0.0,1.0
43.0,187.0,-23.0,-12.0,10.0,0.0,1.0
39.0,183.0,-33.0,-22.0,10.0,0.0,1.0
35.0,179.0,-24.0,-13.0,-9.0,1.0,1.0
31.0,175.0,-15.0,-4.0,-8.0,0.0,1.0
27.0,171.0,-7.0,4.0,-7.0,0.0,1.0
23.0,167.0,0.0,11.0,-6.0,0.0,1.0
19.0,163.0,6.0,17.0,-5.0,0.0,1.0
15.0,159.0,11.0,22.0,-4.0,0.0,1.0
11.0,155.0,15.0,26.0,-3.0,0.0,1.0
7.0,151.0,18.0,29.0,-2.0,0.0,1.0
3.0,147.0,20.0,31.0,-1.0,0.0,1.0
143.0,0.0,32.0,0.0,0.0,0.0,1.0
139.0,0.0,32.0,0.0,1.0,0.0,1.0
135.0,287.0,31.0,21.0,2.0,0.0,1.0
131.0,283.0,29.0,19.0,3.0,0.0,1.0
127.0,279.0,26.0,16.0,4.0,0.0,1.0
123.0,275.0,22.0,12.0,5.0,0.0,1.0
119.0,271.0,17.0,7.0,6.0,0.0,1.0
115.0,267.0,11.0,1.0,7.0,0.0,1.0
111.0,263.0,4.0,-6.0,8.0,0.0,1.0
107.0,259.0,-4.0,-14.0,9.0,0.0,1.0
103.0,255.0,-13.0,-23.0,10.0,0.0,1.0
99.0,251.0,-23.0,-33.0,10.0,0.0,1.0
95.0,247.0,-33.0,-43.0,10.0,0.0,1.0
91.0,243.0,-24.0,-34.0,-9.0,1.0,1.0
87.0,239.0,-15.0,-25.0,-8.0,0.0,1.0
83.0,235.0,-7.0,-17.0,-7.0,0.0,1.0
79.0,231.0,0.0,-10.0,-6.0,0.0,1.0
75.0,227.0,6.0,-4.0,-5.0,0.0,1.0
71.0,223.0,11.0,1.0,-4.0,0.0,1.0
67.0,219.0,15.0,5.0,-3.0,0.0,1.0
63.0,215.0,18.0,8.0,-2.0,0.0,1.0
59.0,211.0,20.0,10.0,-1.0,0.0,1.0
55.0,207.0,21.0,11.0,0.0,0.0,1.0
51.0,203.0,21.0,11.0,1.0,0.0,1.0
47.0,199.0,20.0,10.0,2.0,0.0,1.0
43.0,195.0,18.0,8.0,3.0,0.0,1.0
39.0,191.0,15.0,5.0,4.0,0.0,1.0
35.0,187.0,11.0,1.0,5.0,0.0,1.0
31.0,183.0,6.0,-4.0,6.0,0.0,1.0
27.0,179.0,0.0,-10.0,7.0,0.0,1.0
23.0,175.0,-7.0,-17.0,8.0,0.0,1.0
19.0,171.0,-15.0,-25.0,9.0,0.0,1.0
15.0,167.0,-24.0,-34.0,10.0,0.0,1.0
11.0,163.0,-34.0,-44.0,10.0,0.0,1.0
7.0,159.0,-25.0,-35.0,-9.0,1.0,1.0
3.0,155.0,-16.0,-26.0,-8.0,0.0,1.0
151.0,0.0,-18.0,0.0,-7.0,0.0,1.0
147.0,0.0,-11.0,0.0,-6.0,0.0,1.0
143.0,287.0,-5.0,-79.0,-5.0,0.0,1.0
139.0,283.0,0.0,-74.0,-4.0,0.0,1.0
135.0,279.0,4.0,-70.0,-3.0,0.0,1.0
131.0,275.0,7.0,-67.0,-2.0,0.0,1.0
127.0,271.0,9.0,-65.0,-1.0,0.0,1.0
123.0,267.0,10.0,-64.0,0.0,0.0,1.0
119.0,263.0,10.0,-64.0,1.0,0.0,1.0
115.0,259.0,9.0,-65.0,2.0,0.0,1.0
111.0,255.0,7.0,-67.0,3.0,0.0,1.0
107.0,251.0,4.0,-70.0,4.0,0.0,1.0
103.0,247.0,0.0,-74.0,5.0,0.0,1.0
99.0,243.0,-5.0,-79.0,6.0,0.0,1.0
95.0,239.0,-11.0,-85.0,7.0,0.0,1.0
91.0,235.0,-18.0,-92.0,8.0,0.0,1.0
87.0,231.0,-26.0,-100.0,9.0,0.0,1.0
83.0,227.0,-17.0,-91.0,-9.0,1.0,1.0
79.0,223.0,-8.0,-82.0,-8.0,0.0,1.0
75.0,219.0,0.0,-74.0,-7.0,0.0,1.0
71.0,215.0,7.0,-67.0,-6.0,0.0,1.0
67.0,211.0,13.0,-61.0,-5.0,0.0,1.0
63.0,207.0,18.0,-56.0,-4.0,0.0,1.0
59.0,203.0,22.0,-52.0,-3.0,0.0,1.0
55.0,199.0,25.0,-49.0,-2.0,0.0,1.0
51.0,195.0,27.0,-47.0,-1.0,0.0,1.0
47.0,191.0,28.0,-46.0,0.0,0.0,1.0
43.0,187.0,28.0,-46.0,1.0,0.0,1.0
39.0,183.0,27.0,-47.0,2.0,0.0,1.0
35.0,179.0,25.0,-49.0,3.0,0.0,1.0
31.0,175.0,22.0,-52.0,4.0,0.0,1.0
27.0,171.0,18.0,-56.0,5.0,0.0,1.0
23.0,167.0,13.0,-61.0,6.0,0.0,1.0
19.0,163.0,7.0,-67.0,7.0,0.0,1.0
15.0,159.0,0.0,-74.0,8.0,0.0,1.0
11.0,155.0,-8.0,-82.0,9.0,0.0,1.0
7.0,151.0,-17.0,-91.0,10.0,0.0,1.0
3.0,147.0,-27.0,-101.0,10.0,0.0,1.0
143.0,0.0,-92.0,0.0,-9.0,1.0,1.0
139.0,0.0,-83.0,0.0,-9.0,1.0,1.0
135.0,287.0,-74.0,-60.0,-9.0,1.0,1.0
131.0,283.0,-65.0,-51.0,-9.0,1.0,1.0
127.0,279.0,-56.0,-42.0,-9.0,1.0,1.0
123.0,275.0,-47.0,-33.0,-9.0,1.0,1.0
119.0,271.0,-38.0,-24.0,-9.0,1.0,1.0
115.0,267.0,-29.0,-15.0,-9.0,1.0,1.0
111.0,263.0,-20.0,-6.0,-9.0,1.0,1.0
107.0,259.0,-11.0,3.0,-8.0,0.0,1.0
103.0,255.0,-3.0,11.0,-7.0,0.0,1.0
99.0,251.0,4.0,18.0,-6.0,0.0,1.0
95.0,247.0,10.0,24.0,-5.0,0.0,1.0
91.0,243.0,15.0,29.0,-4.0,0.0,1.0
87.0,239.0,19.0,33.0,-3.0,0.0,1.0
83.0,235.0,22.0,36.0,-2.0,0.0,1.0
79.0,231.0,24.0,38.0,-1.0,0.0,1.0
75.0,227.0,25.0,39.0,0.0,0.0,1.0
71.0,223.0,25.0,39.0,1.0,0.0,1.0
67.0,219.0,24.0,38.0,2.0,0.0,1.0
63.0,215.0,22.0,36.0,3.0,0.0,1.0
59.0,211.0,19.0,33.0,4.0,0.0,1.0
55.0,207.0,15.0,29.0,5.0,0.0,1.0
51.0,203.0,10.0,24.0,6.0,0.0,1.0
47.0,199.0,4.0,18.0,7.0,0.0,1.0
43.0,195.0,-3.0,11.0,8.0,0.0,1.0
39.0,191.0,-11.0,3.0,9.0,0.0,1.0
35.0,187.0,-20.0,-6.0,10.0,0.0,1.0
31.0,183.0,-30.0,-16.0,10.0,0.0,1.0
27.0,179.0,-21.0,-7.0,-9.0,1.0,1.0
23.0,175.0,-12.0,2.0,-8.0,0.0,1.0
19.0,171.0,-4.0,10.0,-7.0,0.0,1.0
15.0,167.0,3.0,17.0,-6.0,0.0,1.0
11.0,163.0,9.0,23.0,-5.0,0.0,1.0
7.0,159.0,14.0,28.0,-4.0,0.0,1.0
3.0,155.0,18.0,32.0,-3.0,0.0,1.0
151.0,0.0,35.0,0.0,-2.0,0.0,1.0
147.0,0.0,37.0,0.0,-1.0,0.0,1.0
143.0,287.0,38.0,76.0,0.0,0.0,1.0
139.0,283.0,38.0,76.0,1.0,0.0,1.0
135.0,279.0,37.0,75.0,2.0,0.0,1.0
131.0,275.0,35.0,73.0,3.0,0.0,1.0
127.0,271.0,32.0,70.0,4.0,0.0,1.0
123.0,267.0,28.0,66.0,5.0,0.0,1.0
119.0,263.0,23.0,61.0,6.0,0.0,1.0
115.0,259.0,17.0,55.0,7.0,0.0,1.0
111.0,255.0,10.0,48.0,8.0,0.0,1.0
107.0,251.0,2.0,40.0,9.0,0.0,1.0
103.0,247.0,-7.0,31.0,10.0,0.0,1.0
99.0,243.0,-17.0,21.0,10.0,0.0,1.0
95.0,239.0,-27.0,11.0,10.0,0.0,1.0
91.0,235.0,-18.0,20.0,-9.0,1.0,1.0
87.0,231.0,-9.0,29.0,-8.0,0.0,1.0
83.0,227.0,-1.0,37.0,-7.0,0.0,1.0
79.0,223.0,6.0,44.0,-6.0,0.0,1.0
75.0,219.0,12.0,50.0,-5.0,0.0,1.0
71.0,215.0,17.0,55.0,-4.0,0.0,1.0
67.0,211.0,21.0,59.0,-3.0,0.0,1.0
63.0,207.0,24.0,62.0,-2.0,0.0,1.0
59.0,203.0,26.0,64.0,-1.0,0.0,1.0
55.0,199.0,27.0,65.0,0.0,0.0,1.0
51.0,195.0,27.0,65.0,1.0,0.0,1.0
47.0,191.0,26.0,64.0,2.0,0.0,1.0
43.0,187.0,24.0,62.0,3.0,0.0,1.0
39.0,183.0,21.0,59.0,4.0,0.0,1.0
35.0,179.0,17.0,55.0,5.0,0.0,1.0
31.0,175.0,12.0,50.0,6.0,0.0,1.0
27.0,171.0,6.0,44.0,7.0,0.0,1.0
23.0,167.0,-1.0,37.0,8.0,0.0,1.0
19.0,163.0,-9.0,29.0,9.0,0.0,1.0
15.0,159.0,-18.0,20.0,10.0,0.0,1.0
11.0,155.0,-28.0,10.0,10.0,0.0,1.0
7.0,151.0,-19.0,19.0,-9.0,1.0,1.0
3.0,147.0,-10.0,28.0,-8.0,0.0,1.0
143.0,0.0,36.0,0.0,-7.0,0.0,1.0
139.0,0.0,43.0,0.0,-6.0,0.0,1.0
135.0,287.0,49.0,-31.0,-5.0,0.0,1.0
131.0,283.0,54.0,-26.0,-4.0,0.0,1.0
127.0,279.0,58.0,-22.0,-3.0,0.0,1.0
123.0,275.0,61.0,-19.0,-2.0,0.0,1.0
119.0,271.0,63.0,-17.0,-1.0,0.0,1.0
115.0,267.0,64.0,-16.0,0.0,0.0,1.0
111.0,263.0,64.0,-16.0,1.0,0.0,1.0
107.0,259.0,63.0,-17.0,2.0,0.0,1.0
103.0,255.0,61.0,-19.0,3.0,0.0,1.0
99.0,251.0,58.0,-22.0,4.0,0.0,1.0
95.0,247.0,54.0,-26.0,5.0,0.0,1.0
91.0,243.0,49.0,-31.0,6.0,0.0,1.0
87.0,239.0,43.0,-37.0,7.0,0.0,1.0
83.0,235.0,36.0,-44.0,8.0,0.0,1.0
79.0,231.0,28.0,-52.0,9.0,0.0,1.0
75.0,227.0,19.0,-61.0,10.0,0.0,1.0
71.0,223.0,9.0,-71.0,10.0,0.0,1.0
67.0,219.0,-1.0,-81.0,10.0,0.0,1.0
63.0,215.0,-11.0,-91.0,10.0,0.0,1.0
59.0,211.0,-21.0,-101.0,10.0,0.0,1.0
55.0,207.0,-31.0,-111.0,10.0,0.0,1.0
51.0,203.0,-22.0,-102.0,-9.0,1.0,1.0
47.0,199.0,-13.0,-93.0,-8.0,0.0,1.0
43.0,195.0,-5.0,-85.0,-7.0,0.0,1.0
39.0,191.0,2.0,-78.0,-6.0,0.0,1.0
35.0,187.0,8.0,-72.0,-5.0,0.0,1.0
31.0,183.0,13.0,-67.0,-4.0,0.0,1.0
27.0,179.0,17.0,-63.0,-3.0,0.0,1.0
23.0,175.0,20.0,-60.0,-2.0,0.0,1.0
19.0,171.0,22.0,-58.0,-1.0,0.0,1.0
15.0,167.0,23.0,-57.0,0.0,0.0,1.0
11.0,163.0,23.0,-57.0,1.0,0.0,1.0
7.0,159.0,22.0,-58.0,2.0,0.0,1.0
3.0,155.0,20.0,-60.0,3.0,0.0,1.0
151.0,0.0,-63.0,0.0,4.0,0.0,1.0
147.0,0.0,-54.0,0.0,-9.0,1.0,1.0
143.0,287.0,-45.0,-4.0,-9.0,1.0,1.0
139.0,283.0,-36.0,5.0,-9.0,1.0,1.0
135.0,279.0,-27.0,14.0,-9.0,1.0,1.0
131.0,275.0,-18.0,23.0,-9.0,1.0,1.0
127.0,271.0,-9.0,32.0,-8.0,0.0,1.0
123.0,267.0,-1.0,40.0,-7.0,0.0,1.0
119.0,263.0,6.0,47.0,-6.0,0.0,1.0
115.0,259.0,12.0,53.0,-5.0,0.0,1.0
111.0,255.0,17.0,58.0,-4.0,0.0,1.0
107.0,251.0,21.0,62.0,-3.0,0.0,1.0
103.0,247.0,24.0,65.0,-2.0,0.0,1.0
99.0,243.0,26.0,67.0,-1.0,0.0,1.0
95.0,239.0,27.0,68.0,0.0,0.0,1.0
91.0,235.0,27.0,68.0,1.0,0.0,1.0
87.0,231.0,26.0,67.0,2.0,0.0,1.0
83.0,227.0,24.0,65.0,3.0,0.0,1.0
79.0,223.0,21.0,62.0,4.0,0.0,1.0
75.0,219.0,17.0,58.0,5.0,0.0,1.0
71.0,215.0,12.0,53.0,6.0,0.0,1.0
67.0,211.0,6.0,47.0,7.0,0.0,1.0
63.0,207.0,-1.0,40.0,8.0,0.0,1.0
59.0,203.0,-9.0,32.0,9.0,0.0,1.0
55.0,199.0,-18.0,23.0,10.0,0.0,1.0
51.0,195.0,-28.0,13.0,10.0,0.0,1.0
47.0,191.0,-19.0,22.0,-9.0,1.0,1.0
43.0,187.0,-10.0,31.0,-8.0,0.0,1.0
39.0,183.0,-2.0,39.0,-7.0,0.0,1.0
35.0,179.0,5.0,46.0,-6.0,0.0,1.0
31.0,175.0,11.0,52.0,-5.0,0.0,1.0
27.0,171.0,16.0,57.0,-4.0,0.0,1.0
23.0,167.0,20.0,61.0,-3.0,0.0,1.0
19.0,163.0,23.0,64.0,-2.0,0.0,1.0
15.0,159.0,25.0,66.0,-1.0,0.0,1.0
11.0,155.0,26.0,67.0,0.0,0.0,1.0
7.0,151.0,26.0,67.0,1.0,0.0,1.0
3.0,147.0,25.0,66.0,2.0,0.0,1.0
143.0,0.0,64.0,0.0,3.0,0.0,1.0
139.0,0.0,61.0,0.0,4.0,0.0,1.0
135.0,287.0,57.0,64.0,5.0,0.0,1.0
131.0,283.0,52.0,59.0,6.0,0.0,1.0
127.0,279.0,46.0,53.0,7.0,0.0,1.0
123.0,275.0,39.0,46.0,8.0,0.0,1.0
119.0,271.0,31.0,38.0,9.0,0.0,1.0
115.0,267.0,22.0,29.0,10.0,0.0,1.0
111.0,263.0,12.0,19.0,10.0,0.0,1.0
107.0,259.0,2.0,9.0,10.0,0.0,1.0
103.0,255.0,-8.0,-1.0,10.0,0.0,1.0
99.0,251.0,-18.0,-11.0,10.0,0.0,1.0
95.0,247.0,-28.0,-21.0,10.0,0.0,1.0
91.0,243.0,-19.0,-12.0,-9.0,1.0,1.0
87.0,239.0,-10.0,-3.0,-8.0,0.0,1.0
83.0,235.0,-2.0,5.0,-7.0,0.0,1.0
79.0,231.0,5.0,12.0,-6.0,0.0,1.0
75.0,227.0,11.0,18.0,-5.0,0.0,1.0
71.0,223.0,16.0,23.0,-4.0,0.0,1.0
67.0,219.0,20.0,27.0,-3.0,0.0,1.0
63.0,215.0,23.0,30.0,-2.0,0.0,1.0
59.0,211.0,25.0,32.0,-1.0,0.0,1.0
55.0,207.0,26.0,33.0,0.0,0.0,1.0
51.0,203.0,26.0,33.0,1.0,0.0,1.0
47.0,199.0,25.0,32.0,2.0,0.0,1.0
43.0,195.0,23.0,30.0,3.0,0.0,1.0
39.0,191.0,20.0,27.0,4.0,0.0,1.0
35.0,187.0,16.0,23.0,5.0,0.0,1.0
31.0,183.0,11.0,18.0,6.0,0.0,1.0
27.0,179.0,5.0,12.0,7.0,0.0,1.0
23.0,175.0,-2.0,5.0,8.0,0.0,1.0
19.0,171.0,-10.0,-3.0,9.0,0.0,1.0
15.0,167.0,-19.0,-12.0,10.0,0.0,1.0
11.0,163.0,-29.0,-22.0,10.0,0.0,1.0
7.0,159.0,-20.0,-13.0,-9.0,1.0,1.0
3.0,155.0,-11.0,-4.0,-8.0,0.0,1.0
151.0,0.0,4.0,0.0,-7.0,0.0,1.0
147.0,0.0,11.0,0.0,-6.0,0.0,1.0
143.0,287.0,17.0,17.0,-5.0,0.0,1.0
139.0,283.0,22.0,22.0,-4.0,0.0,1.0
135.0,279.0,26.0,26.0,-3.0,0.0,1.0
131.0,275.0,29.0,29.0,-2.0,0.0,1.0
127.0,271.0,31.0,31.0,-1.0,0.0,1.0
123.0,267.0,32.0,32.0,0.0,0.0,1.0
119.0,263.0,32.0,32.0,1.0,0.0,1.0
115.0,259.0,31.0,31.0,2.0,0.0,1.0
111.0,255.0,29.0,29.0,3.0,0.0,1.0
107.0,251.0,26.0,26.0,4.0,0.0,1.0
103.0,247.0,22.0,22.0,5.0,0.0,1.0
99.0,243.0,17.0,17.0,6.0,0.0,1.0
95.0,239.0,11.0,11.0,7.0,0.0,1.0
91.0,235.0,4.0,4.0,8.0,0.0,1.0
87.0,231.0,-4.0,-4.0,9.0,0.0,1.0
83.0,227.0,-13.0,-13.0,10.0,0.0,1.0
79.0,223.0,-23.0,-23.0,10.0,0.0,1.0
75.0,219.0,-33.0,-33.0,10.0,0.0,1.0
71.0,215.0,-24.0,-24.0,-9.0,1.0,1.0
67.0,211.0,-15.0,-15.0,-8.0,0.0,1.0
63.0,207.0,-7.0,-7.0,-7.0,0.0,1.0
