x0,x1,y0,y1,v,a,r
43.0,187.0,-18.0,-88.0,-9.0,1.0,1.0
39.0,183.0,-9.0,-79.0,-8.0,0.0,1.0
35.0,179.0,-1.0,-71.0,-7.0,0.0,1.0
31.0,175.0,6.0,-64.0,-6.0,0.0,1.0
27.0,171.0,12.0,-58.0,-5.0,0.0,1.0
23.0,167.0,17.0,-53.0,-4.0,0.0,1.0
19.0,163.0,21.0,-49.0,-3.0,0.0,1.0
15.0,159.0,24.0,-46.0,-2.0,0.0,1.0
11.0,155.0,26.0,-44.0,-1.0,0.0,1.0
7.0,151.0,27.0,-43.0,0.0,0.0,1.0
3.0,147.0,27.0,-43.0,1.0,0.0,1.0
143.0,0.0,-44.0,0.0,2.0,0.0,1.0
139.0,0.0,-35.0,0.0,-9.0,1.0,1.0
135.0,287.0,-26.0,0.0,-9.0,1.0,1.0
131.0,283.0,-17.0,9.0,-9.0,1.0,1.0
127.0,279.0,-8.0,18.0,-8.0,0.0,1.0
123.0,275.0,0.0,26.0,-7.0,0.0,1.0
119.0,271.0,7.0,33.0,-6.0,0.0,1.0
115.0,267.0,13.0,39.0,-5.0,0.0,1.0
111.0,263.0,18.0,44.0,-4.0,0.0,1.0
107.0,259.0,22.0,48.0,-3.0,0.0,1.0
103.0,255.0,25.0,51.0,-2.0,0.0,1.0
99.0,251.0,27.0,53.0,-1.0,0.0,1.0
95.0,247.0,28.0,54.0,0.0,0.0,1.0
91.0,243.0,28.0,54.0,1.0,0.0,1.0
87.0,239.0,27.0,53.0,2.0,0.0,1.0
83.0,235.0,25.0,51.0,3.0,0.0,1.0
79.0,231.0,22.0,48.0,4.0,0.0,1.0
75.0,227.0,18.0,44.0,5.0,0.0,1.0
71.0,223.0,13.0,39.0,6.0,0.0,1.0
67.0,219.0,7.0,33.0,7.0,0.0,1.0
63.0,215.0,0.0,26.0,8.0,0.0,1.0
59.0,211.0,-8.0,18.0,9.0,0.0,1.0
55.0,207.0,-17.0,9.0,10.0,0.0,1.0
51.0,203.0,-27.0,-1.0,10.0,0.0,1.0
47.0,199.0,-18.0,8.0,-9.0,1.0,1.0
43.0,195.0,-9.0,17.0,-8.0,0.0,1.0
39.0,191.0,-1.0,25.0,-7.0,0.0,1.0
35.0,187.0,6.0,32.0,-6.0,0.0,1.0
31.0,183.0,12.0,38.0,-5.0,0.0,1.0
27.0,179.0,17.0,43.0,-4.0,0.0,1.0
23.0,175.0,21.0,47.0,-3.0,0.0,1.0
19.0,171.0,24.0,50.0,-2.0,0.0,1.0
15.0,167.0,26.0,52.0,-1.0,0.0,1.0
11.0,163.0,27.0,53.0,0.0,0.0,1.0
7.0,159.0,27.0,53.0,1.0,0.0,1.0
3.0,155.0,26.0,52.0,2.0,0.0,1.0
151.0,0.0,50.0,0.0,3.0,0.0,1.0
147.0,0.0,47.0,0.0,4.0,0.0,1.0
143.0,287.0,43.0,76.0,5.0,0.0,1.0
139.0,283.0,38.0,71.0,6.0,0.0,1.0
135.0,279.0,32.0,65.0,7.0,0.0,1.0
131.0,275.0,25.0,58.0,8.0,0.0,1.0
127.0,271.0,17.0,50.0,9.0,0.0,1.0
123.0,267.0,8.0,41.0,10.0,0.0,1.0
119.0,263.0,-2.0,31.0,10.0,0.0,1.0
115.0,259.0,-12.0,21.0,10.0,0.0,1.0
111.0,255.0,-22.0,11.0,10.0,0.0,1.0
107.0,251.0,-32.0,1.0,10.0,0.0,1.0
103.0,247.0,-23.0,10.0,-9.0,1.0,1.0
99.0,243.0,-14.0,19.0,-8.0,0.0,1.0
95.0,239.0,-6.0,27.0,-7.0,0.0,1.0
91.0,235.0,1.0,34.0,-6.0,0.0,1.0
87.0,231.0,7.0,40.0,-5.0,0.0,1.0
83.0,227.0,12.0,45.0,-4.0,0.0,1.0
79.0,223.0,16.0,49.0,-3.0,0.0,1.0
75.0,219.0,19.0,52.0,-2.0,0.0,1.0
71.0,215.0,21.0,54.0,-1.0,0.0,1.0
67.0,211.0,22.0,55.0,0.0,0.0,1.0
63.0,207.0,22.0,55.0,1.0,0.0,1.0
59.0,203.0,21.0,54.0,2.0,0.0,1.0
55.0,199.0,19.0,52.0,3.0,0.0,1.0
51.0,195.0,16.0,49.0,4.0,0.0,1.0
47.0,191.0,12.0,45.0,5.0,0.0,1.0
43.0,187.0,7.0,40.0,6.0,0.0,1.0
39.0,183.0,1.0,34.0,7.0,0.0,1.0
35.0,179.0,-6.0,27.0,8.0,0.0,1.0
31.0,175.0,-14.0,19.0,9.0,0.0,1.0
27.0,171.0,-23.0,10.0,10.0,0.0,1.0
23.0,167.0,-33.0,0.0,10.0,0.0,1.0
19.0,163.0,-24.0,9.0,-9.0,1.0,1.0
15.0,159.0,-15.0,18.0,-8.0,0.0,1.0
11.0,155.0,-7.0,26.0,-7.0,0.0,1.0
7.0,151.0,0.0,33.0,-6.0,0.0,1.0
3.0,147.0,6.0,39.0,-5.0,0.0,1.0
143.0,0.0,44.0,0.0,-4.0,0.0,1.0
139.0,0.0,48.0,0.0,-3.0,0.0,1.0
135.0,287.0,51.0,11.0,-2.0,0.0,1.0
131.0,283.0,53.0,13.0,-1.0,0.0,1.0
127.0,279.0,54.0,14.0,0.0,0.0,1.0
123.0,275.0,54.0,14.0,1.0,0.0,1.0
119.0,271.0,53.0,13.0,2.0,0.0,1.0
115.0,267.0,51.0,11.0,3.0,0.0,1.0
111.0,263.0,48.0,8.0,4.0,0.0,1.0
107.0,259.0,44.0,4.0,5.0,0.0,1.0
103.0,255.0,39.0,-1.0,6.0,0.0,1.0
99.0,251.0,33.0,-7.0,7.0,0.0,1.0
95.0,247.0,26.0,-14.0,8.0,0.0,1.0
91.0,243.0,18.0,-22.0,9.0,0.0,1.0
87.0,239.0,9.0,-31.0,10.0,0.0,1.0
83.0,235.0,-1.0,-41.0,10.0,0.0,1.0
79.0,231.0,-11.0,-51.0,10.0,0.0,1.0
75.0,227.0,-21.0,-61.0,10.0,0.0,1.0
71.0,223.0,-31.0,-71.0,10.0,0.0,1.0
67.0,219.0,-22.0,-62.0,-9.0,1.0,1.0
63.0,215.0,-13.0,-53.0,-8.0,0.0,1.0
59.0,211.0,-5.0,-45.0,-7.0,0.0,1.0
55.0,207.0,2.0,-38.0,-6.0,0.0,1.0
51.0,203.0,8.0,-32.0,-5.0,0.0,1.0
47.0,199.0,13.0,-27.0,-4.0,0.0,1.0
43.0,195.0,17.0,-23.0,-3.0,0.0,1.0
39.0,191.0,20.0,-20.0,-2.0,0.0,1.0
35.0,187.0,22.0,-18.0,-1.0,0.0,1.0
31.0,183.0,23.0,-17.0,0.0,0.0,1.0
27.0,179.0,23.0,-17.0,1.0,0.0,1.0
23.0,175.0,22.0,-18.0,2.0,0.0,1.0
19.0,171.0,20.0,-20.0,3.0,0.0,1.0
15.0,167.0,17.0,-23.0,4.0,0.0,1.0
11.0,163.0,13.0,-27.0,5.0,0.0,1.0
7.0,159.0,8.0,-32.0,6.0,0.0,1.0
3.0,155.0,2.0,-38.0,7.0,0.0,1.0
151.0,0.0,-45.0,0.0,8.0,0.0,1.0
147.0,0.0,-36.0,0.0,-9.0,1.0,1.0
143.0,287.0,-27.0,-7.0,-9.0,1.0,1.0
139.0,283.0,-18.0,2.0,-9.0,1.0,1.0
135.0,279.0,-9.0,11.0,-8.0,0.0,1.0
131.0,275.0,-1.0,19.0,-7.0,0.0,1.0
127.0,271.0,6.0,26.0,-6.0,0.0,1.0
123.0,267.0,12.0,32.0,-5.0,0.0,1.0
119.0,263.0,17.0,37.0,-4.0,0.0,1.0
115.0,259.0,21.0,41.0,-3.0,0.0,1.0
111.0,255.0,24.0,44.0,-2.0,0.0,1.0
107.0,251.0,26.0,46.0,-1.0,0.0,1.0
103.0,247.0,27.0,47.0,0.0,0.0,1.0
99.0,243.0,27.0,47.0,1.0,0.0,1.0
95.0,239.0,26.0,46.0,2.0,0.0,1.0
91.0,235.0,24.0,44.0,3.0,0.0,1.0
87.0,231.0,21.0,41.0,4.0,0.0,1.0
83.0,227.0,17.0,37.0,5.0,0.0,1.0
79.0,223.0,12.0,32.0,6.0,0.0,1.0
75.0,219.0,6.0,26.0,7.0,0.0,1.0
71.0,215.0,-1.0,19.0,8.0,0.0,1.0
67.0,211.0,-9.0,11.0,9.0,0.0,1.0
63.0,207.0,-18.0,2.0,10.0,0.0,1.0
59.0,203.0,-28.0,-8.0,10.0,0.0,1.0
55.0,199.0,-19.0,1.0,-9.0,1.0,1.0
51.0,195.0,-10.0,10.0,-8.0,0.0,1.0
47.0,191.0,-2.0,18.0,-7.0,0.0,1.0
43.0,187.0,5.0,25.0,-6.0,0.0,1.0
39.0,183.0,11.0,31.0,-5.0,0.0,1.0
35.0,179.0,16.0,36.0,-4.0,0.0,1.0
31.0,175.0,20.0,40.0,-3.0,0.0,1.0
27.0,171.0,23.0,43.0,-2.0,0.0,1.0
23.0,167.0,25.0,45.0,-1.0,0.0,1.0
19.0,163.0,26.0,46.0,0.0,0.0,1.0
15.0,159.0,26.0,46.0,1.0,0.0,1.0
11.0,155.0,25.0,45.0,2.0,0.0,1.0
7.0,151.0,23.0,43.0,3.0,0.0,1.0
3.0,147.0,20.0,40.0,4.0,0.0,1.0
143.0,0.0,36.0,0.0,5.0,0.0,1.0
139.0,0.0,31.0,0.0,6.0,0.0,1.0
135.0,287.0,25.0,-30.0,7.0,0.0,1.0
131.0,283.0,18.0,-37.0,8.0,0.0,1.0
127.0,279.0,10.0,-45.0,9.0,0.0,1.0
123.0,275.0,1.0,-54.0,10.0,0.0,1.0
119.0,271.0,-9.0,-64.0,10.0,0.0,1.0
115.0,267.0,-19.0,-74.0,10.0,0.0,1.0
111.0,263.0,-29.0,-84.0,10.0,0.0,1.0
107.0,259.0,-20.0,-75.0,-9.0,1.0,1.0
103.0,255.0,-11.0,-66.0,-8.0,0.0,1.0
99.0,251.0,-3.0,-58.0,-7.0,0.0,1.0
95.0,247.0,4.0,-51.0,-6.0,0.0,1.0
91.0,243.0,10.0,-45.0,-5.0,0.0,1.0
87.0,239.0,15.0,-40.0,-4.0,0.0,1.0
83.0,235.0,19.0,-36.0,-3.0,0.0,1.0
79.0,231.0,22.0,-33.0,-2.0,0.0,1.0
75.0,227.0,24.0,-31.0,-1.0,0.0,1.0
71.0,223.0,25.0,-30.0,0.0,0.0,1.0
67.0,219.0,25.0,-30.0,1.0,0.0,1.0
63.0,215.0,24.0,-31.0,2.0,0.0,1.0
59.0,211.0,22.0,-33.0,3.0,0.0,1.0
55.0,207.0,19.0,-36.0,4.0,0.0,1.0
51.0,203.0,15.0,-40.0,5.0,0.0,1.0
47.0,199.0,10.0,-45.0,6.0,0.0,1.0
43.0,195.0,4.0,-51.0,7.0,0.0,1.0
39.0,191.0,-3.0,-58.0,8.0,0.0,1.0
35.0,187.0,-11.0,-66.0,9.0,0.0,1.0
31.0,183.0,-20.0,-75.0,10.0,0.0,1.0
27.0,179.0,-30.0,-85.0,10.0,0.0,1.0
23.0,175.0,-21.0,-76.0,-9.0,1.0,1.0
19.0,171.0,-12.0,-67.0,-8.0,0.0,1.0
15.0,167.0,-4.0,-59.0,-7.0,0.0,1.0
11.0,163.0,3.0,-52.0,-6.0,0.0,1.0
7.0,159.0,9.0,-46.0,-5.0,0.0,1.0
3.0,155.0,14.0,-41.0,-4.0,0.0,1.0
151.0,0.0,-37.0,0.0,-3.0,0.0,1.0
147.0,0.0,-28.0,0.0,-9.0,1.0,1.0
143.0,287.0,-19.0,-6.0,-9.0,1.0,1.0
139.0,283.0,-10.0,3.0,-8.0,0.0,1.0
135.0,279.0,-2.0,11.0,-7.0,0.0,1.0
131.0,275.0,5.0,18.0,-6.0,0.0,1.0
127.0,271.0,11.0,24.0,-5.0,0.0,1.0
123.0,267.0,16.0,29.0,-4.0,0.0,1.0
119.0,263.0,20.0,33.0,-3.0,0.0,1.0
115.0,259.0,23.0,36.0,-2.0,0.0,1.0
111.0,255.0,25.0,38.0,-1.0,0.0,1.0
107.0,251.0,26.0,39.0,0.0,0.0,1.0
103.0,247.0,26.0,39.0,1.0,0.0,1.0
99.0,243.0,25.0,38.0,2.0,0.0,1.0
95.0,239.0,23.0,36.0,3.0,0.0,1.0
91.0,235.0,20.0,33.0,4.0,0.0,1.0
87.0,231.0,16.0,29.0,5.0,0.0,1.0
83.0,227.0,11.0,24.0,6.0,0.0,1.0
79.0,223.0,5.0,18.0,7.0,0.0,1.0
75.0,219.0,-2.0,11.0,8.0,0.0,1.0
71.0,215.0,-10.0,3.0,9.0,0.0,1.0
67.0,211.0,-19.0,-6.0,10.0,0.0,1.0
63.0,207.0,-29.0,-16.0,10.0,0.0,1.0
59.0,203.0,-20.0,-7.0,-9.0,1.0,1.0
55.0,199.0,-11.0,2.0,-8.0,0.0,1.0
51.0,195.0,-3.0,10.0,-7.0,0.0,1.0
47.0,191.0,4.0,17.0,-6.0,0.0,1.0
43.0,187.0,10.0,23.0,-5.0,0.0,1.0
39.0,183.0,15.0,28.0,-4.0,0.0,1.0
35.0,179.0,19.0,32.0,-3.0,0.0,1.0
31.0,175.0,22.0,35.0,-2.0,0.0,1.0
27.0,171.0,24.0,37.0,-1.0,0.0,1.0
23.0,167.0,25.0,38.0,0.0,0.0,1.0
19.0,163.0,25.0,38.0,1.0,0.0,1.0
15.0,159.0,24.0,37.0,2.0,0.0,1.0
11.0,155.0,22.0,35.0,3.0,0.0,1.0
7.0,151.0,19.0,32.0,4.0,0.0,1.0
3.0,147.0,15.0,28.0,5.0,0.0,1.0
143.0,0.0,23.0,0.0,6.0,0.0,1.0
139.0,0.0,17.0,0.0,7.0,0.0,1.0
135.0,287.0,10.0,80.0,8.0,0.0,1.0
131.0,283.0,2.0,72.0,9.0,0.0,1.0
127.0,279.0,-7.0,63.0,10.0,0.0,1.0
123.0,275.0,-17.0,53.0,10.0,0.0,1.0
119.0,271.0,-27.0,43.0,10.0,0.0,1.0
115.0,267.0,-18.0,52.0,-9.0,1.0,1.0
111.0,263.0,-9.0,61.0,-8.0,0.0,1.0
107.0,259.0,-1.0,69.0,-7.0,0.0,1.0
103.0,255.0,6.0,76.0,-6.0,0.0,1.0
99.0,251.0,12.0,82.0,-5.0,0.0,1.0
95.0,247.0,17.0,87.0,-4.0,0.0,1.0
91.0,243.0,21.0,91.0,-3.0,0.0,1.0
87.0,239.0,24.0,94.0,-2.0,0.0,1.0
83.0,235.0,26.0,96.0,-1.0,0.0,1.0
79.0,231.0,27.0,97.0,0.0,0.0,1.0
75.0,227.0,27.0,97.0,1.0,0.0,1.0
71.0,223.0,26.0,96.0,2.0,0.0,1.0
67.0,219.0,24.0,94.0,3.0,0.0,1.0
63.0,215.0,21.0,91.0,4.0,0.0,1.0
59.0,211.0,17.0,87.0,5.0,0.0,1.0
55.0,207.0,12.0,82.0,6.0,0.0,1.0
51.0,203.0,6.0,76.0,7.0,0.0,1.0
47.0,199.0,-1.0,69.0,8.0,0.0,1.0
43.0,195.0,-9.0,61.0,9.0,0.0,1.0
39.0,191.0,-18.0,52.0,10.0,0.0,1.0
35.0,187.0,-28.0,42.0,10.0,0.0,1.0
31.0,183.0,-19.0,51.0,-9.0,1.0,1.0
27.0,179.0,-10.0,60.0,-8.0,0.0,1.0
23.0,175.0,-2.0,68.0,-7.0,0.0,1.0
19.0,171.0,5.0,75.0,-6.0,0.0,1.0
15.0,167.0,11.0,81.0,-5.0,0.0,1.0
11.0,163.0,16.0,86.0,-4.0,0.0,1.0
7.0,159.0,20.0,90.0,-3.0,0.0,1.0
3.0,155.0,23.0,93.0,-2.0,0.0,1.0
151.0,0.0,95.0,0.0,-1.0,0.0,1.0
147.0,0.0,96.0,0.0,0.0,0.0,1.0
143.0,287.0,96.0,101.0,1.0,0.0,1.0
139.0,283.0,95.0,100.0,2.0,0.0,1.0
135.0,279.0,93.0,98.0,3.0,0.0,1.0
131.0,275.0,90.0,95.0,4.0,0.0,1.0
127.0,271.0,86.0,91.0,5.0,0.0,1.0
123.0,267.0,81.0,86.0,6.0,0.0,1.0
119.0,263.0,75.0,80.0,7.0,0.0,1.0
115.0,259.0,68.0,73.0,8.0,0.0,1.0
111.0,255.0,60.0,65.0,9.0,0.0,1.0
107.0,251.0,51.0,56.0,10.0,0.0,1.0
103.0,247.0,41.0,46.0,10.0,0.0,1.0
99.0,243.0,31.0,36.0,10.0,0.0,1.0
95.0,239.0,21.0,26.0,10.0,0.0,1.0
91.0,235.0,11.0,16.0,10.0,0.0,1.0
87.0,231.0,1.0,6.0,10.0,0.0,1.0
83.0,227.0,-9.0,-4.0,10.0,0.0,1.0
79.0,223.0,-19.0,-14.0,10.0,0.0,1.0
75.0,219.0,-29.0,-24.0,10.0,0.0,1.0
71.0,215.0,-20.0,-15.0,-9.0,1.0,1.0
67.0,211.0,-11.0,-6.0,-8.0,0.0,1.0
63.0,207.0,-3.0,2.0,-7.0,0.0,1.0
59.0,203.0,4.0,9.0,-6.0,0.0,1.0
55.0,199.0,10.0,15.0,-5.0,0.0,1.0
51.0,195.0,15.0,20.0,-4.0,0.0,1.0
47.0,191.0,19.0,24.0,-3.0,0.0,1.0
43.0,187.0,22.0,27.0,-2.0,0.0,1.0
39.0,183.0,24.0,29.0,-1.0,0.0,1.0
35.0,179.0,25.0,30.0,0.0,0.0,1.0
31.0,175.0,25.0,30.0,1.0,0.0,1.0
27.0,171.0,24.0,29.0,2.0,0.0,1.0
23.0,167.0,22.0,27.0,3.0,0.0,1.0
19.0,163.0,19.0,24.0,4.0,0.0,1.0
15.0,159.0,15.0,20.0,5.0,0.0,1.0
11.0,155.0,10.0,15.0,6.0,0.0,1.0
7.0,151.0,4.0,9.0,7.0,0.0,1.0
3.0,147.0,-3.0,2.0,8.0,0.0,1.0
143.0,0.0,-6.0,0.0,9.0,0.0,1.0
139.0,0.0,-15.0,0.0,10.0,0.0,1.0
135.0,287.0,-25.0,-140.0,10.0,0.0,1.0
131.0,283.0,-35.0,-150.0,10.0,0.0,1.0
127.0,279.0,-26.0,-141.0,-9.0,1.0,1.0
123.0,275.0,-17.0,-132.0,-9.0,1.0,1.0
119.0,271.0,-8.0,-123.0,-8.0,0.0,1.0
115.0,267.0,0.0,-115.0,-7.0,0.0,1.0
111.0,263.0,7.0,-108.0,-6.0,0.0,1.0
107.0,259.0,13.0,-102.0,-5.0,0.0,1.0
103.0,255.0,18.0,-97.0,-4.0,0.0,1.0
99.0,251.0,22.0,-93.0,-3.0,0.0,1.0
95.0,247.0,25.0,-90.0,-2.0,0.0,1.0
91.0,243.0,27.0,-88.0,-1.0,0.0,1.0
87.0,239.0,28.0,-87.0,0.0,0.0,1.0
83.0,235.0,28.0,-87.0,1.0,0.0,1.0
79.0,231.0,27.0,-88.0,2.0,0.0,1.0
75.0,227.0,25.0,-90.0,3.0,0.0,1.0
71.0,223.0,22.0,-93.0,4.0,0.0,1.0
67.0,219.0,18.0,-97.0,5.0,0.0,1.0
63.0,215.0,13.0,-102.0,6.0,0.0,1.0
59.0,211.0,7.0,-108.0,7.0,0.0,1.0
55.0,207.0,0.0,-115.0,8.0,0.0,1.0
51.0,203.0,-8.0,-123.0,9.0,0.0,1.0
47.0,199.0,-17.0,-132.0,10.0,0.0,1.0
43.0,195.0,-27.0,-142.0,10.0,0.0,1.0
39.0,191.0,-18.0,-133.0,-9.0,1.0,1.0
35.0,187.0,-9.0,-124.0,-8.0,0.0,1.0
31.0,183.0,-1.0,-116.0,-7.0,0.0,1.0
27.0,179.0,6.0,-109.0,-6.0,0.0,1.0
23.0,175.0,12.0,-103.0,-5.0,0.0,1.0
19.0,171.0,17.0,-98.0,-4.0,0.0,1.0
15.0,167.0,21.0,-94.0,-3.0,0.0,1.0
11.0,163.0,24.0,-91.0,-2.0,0.0,1.0
7.0,159.0,26.0,-89.0,-1.0,0.0,1.0
3.0,155.0,27.0,-88.0,0.0,0.0,1.0
151.0,0.0,-88.0,0.0,1.0,0.0,1.0
147.0,0.0,-79.0,0.0,-9.0,1.0,1.0
143.0,287.0,-70.0,-15.0,-9.0,1.0,1.0
139.0,283.0,-61.0,-6.0,-9.0,1.0,1.0
135.0,279.0,-52.0,3.0,-9.0,1.0,1.0
131.0,275.0,-43.0,12.0,-9.0,1.0,1.0
127.0,271.0,-34.0,21.0,-9.0,1.0,1.0
123.0,267.0,-25.0,30.0,-9.0,1.0,1.0
119.0,263.0,-16.0,39.0,-8.0,0.0,1.0
115.0,259.0,-8.0,47.0,-7.0,0.0,1.0
111.0,255.0,-1.0,54.0,-6.0,0.0,1.0
107.0,251.0,5.0,60.0,-5.0,0.0,1.0
103.0,247.0,10.0,65.0,-4.0,0.0,1.0
99.0,243.0,14.0,69.0,-3.0,0.0,1.0
95.0,239.0,17.0,72.0,-2.0,0.0,1.0
91.0,235.0,19.0,74.0,-1.0,0.0,1.0
87.0,231.0,20.0,75.0,0.0,0.0,1.0
83.0,227.0,20.0,75.0,1.0,0.0,1.0
79.0,223.0,19.0,74.0,2.0,0.0,1.0
75.0,219.0,17.0,72.0,3.0,0.0,1.0
71.0,215.0,14.0,69.0,4.0,0.0,1.0
67.0,211.0,10.0,65.0,5.0,0.0,1.0
63.0,207.0,5.0,60.0,6.0,0.0,1.0
59.0,203.0,-1.0,54.0,7.0,0.0,1.0
55.0,199.0,-8.0,47.0,8.0,0.0,1.0
51.0,195.0,-16.0,39.0,9.0,0.0,1.0
47.0,191.0,-25.0,30.0,10.0,0.0,1.0
43.0,187.0,-35.0,20.0,10.0,0.0,1.0
39.0,183.0,-26.0,29.0,-9.0,1.0,1.0
35.0,179.0,-17.0,38.0,-9.0,1.0,1.0
31.0,175.0,-8.0,47.0,-8.0,0.0,1.0
27.0,171.0,0.0,55.0,-7.0,0.0,1.0
23.0,167.0,7.0,62.0,-6.0,0.0,1.0
19.0,163.0,13.0,68.0,-5.0,0.0,1.0
15.0,159.0,18.0,73.0,-4.0,0.0,1.0
11.0,155.0,22.0,77.0,-3.0,0.0,1.0
7.0,151.0,25.0,80.0,-2.0,0.0,1.0
3.0,147.0,27.0,82.0,-1.0,0.0,1.0
143.0,0.0,83.0,0.0,0.0,0.0,1.0
139.0,0.0,83.0,0.0,1.0,0.0,1.0
135.0,287.0,82.0,69.0,2.0,0.0,1.0
131.0,283.0,80.0,67.0,3.0,0.0,1.0
127.0,279.0,77.0,64.0,4.0,0.0,1.0
123.0,275.0,73.0,60.0,5.0,0.0,1.0
119.0,271.0,68.0,55.0,6.0,0.0,1.0
115.0,267.0,62.0,49.0,7.0,0.0,1.0
111.0,263.0,55.0,42.0,8.0,0.0,1.0
107.0,259.0,47.0,34.0,9.0,0.0,1.0
103.0,255.0,38.0,25.0,10.0,0.0,1.0
99.0,251.0,28.0,15.0,10.0,0.0,1.0
95.0,247.0,18.0,5.0,10.0,0.0,1.0
91.0,243.0,8.0,-5.0,10.0,0.0,1.0
87.0,239.0,-2.0,-15.0,10.0,0.0,1.0
83.0,235.0,-12.0,-25.0,10.0,0.0,1.0
79.0,231.0,-22.0,-35.0,10.0,0.0,1.0
75.0,227.0,-32.0,-45.0,10.0,0.0,1.0
71.0,223.0,-23.0,-36.0,-9.0,1.0,1.0
67.0,219.0,-14.0,-27.0,-8.0,0.0,1.0
63.0,215.0,-6.0,-19.0,-7.0,0.0,1.0
59.0,211.0,1.0,-12.0,-6.0,0.0,1.0
55.0,207.0,7.0,-6.0,-5.0,0.0,1.0
51.0,203.0,12.0,-1.0,-4.0,0.0,1.0
47.0,199.0,16.0,3.0,-3.0,0.0,1.0
43.0,195.0,19.0,6.0,-2.0,0.0,1.0
39.0,191.0,21.0,8.0,-1.0,0.0,1.0
35.0,187.0,22.0,9.0,0.0,0.0,1.0
31.0,183.0,22.0,9.0,1.0,0.0,1.0
27.0,179.0,21.0,8.0,2.0,0.0,1.0
23.0,175.0,19.0,6.0,3.0,0.0,1.0
19.0,171.0,16.0,3.0,4.0,0.0,1.0
15.0,167.0,12.0,-1.0,5.0,0.0,1.0
11.0,163.0,7.0,-6.0,6.0,0.0,1.0
7.0,159.0,1.0,-12.0,7.0,0.0,1.0
3.0,155.0,-6.0,-19.0,8.0,0.0,1.0
151.0,0.0,-27.0,0.0,9.0,0.0,1.0
147.0,0.0,-18.0,0.0,-9.0,1.0,1.0
143.0,287.0,-9.0,47.0,-8.0,0.0,1.0
139.0,283.0,-1.0,55.0,-7.0,0.0,1.0
135.0,279.0,6.0,62.0,-6.0,0.0,1.0
131.0,275.0,12.0,68.0,-5.0,0.0,1.0
127.0,271.0,17.0,73.0,-4.0,0.0,1.0
123.0,267.0,21.0,77.0,-3.0,0.0,1.0
119.0,263.0,24.0,80.0,-2.0,0.0,1.0
115.0,259.0,26.0,82.0,-1.0,0.0,1.0
111.0,255.0,27.0,83.0,0.0,0.0,1.0
107.0,251.0,27.0,83.0,1.0,0.0,1.0
103.0,247.0,26.0,82.0,2.0,0.0,1.0
99.0,243.0,24.0,80.0,3.0,0.0,1.0
95.0,239.0,21.0,77.0,4.0,0.0,1.0
91.0,235.0,17.0,73.0,5.0,0.0,1.0
87.0,231.0,12.0,68.0,6.0,0.0,1.0
83.0,227.0,6.0,62.0,7.0,0.0,1.0
79.0,223.0,-1.0,55.0,8.0,0.0,1.0
75.0,219.0,-9.0,47.0,9.0,0.0,1.0
71.0,215.0,-18.0,38.0,10.0,0.0,1.0
67.0,211.0,-28.0,28.0,10.0,0.0,1.0
63.0,207.0,-19.0,37.0,-9.0,1.0,1.0
59.0,203.0,-10.0,46.0,-8.0,0.0,1.0
55.0,199.0,-2.0,54.0,-7.0,0.0,1.0
51.0,195.0,5.0,61.0,-6.0,0.0,1.0
47.0,191.0,11.0,67.0,-5.0,0.0,1.0
43.0,187.0,16.0,72.0,-4.0,0.0,1.0
39.0,183.0,20.0,76.0,-3.0,0.0,1.0
35.0,179.0,23.0,79.0,-2.0,0.0,1.0
31.0,175.0,25.0,81.0,-1.0,0.0,1.0
27.0,171.0,26.0,82.0,0.0,0.0,1.0
23.0,167.0,26.0,82.0,1.0,0.0,1.0
19.0,163.0,25.0,81.0,2.0,0.0,1.0
15.0,159.0,23.0,79.0,3.0,0.0,1.0
11.0,155.0,20.0,76.0,4.0,0.0,1.0
7.0,151.0,16.0,72.0,5.0,0.0,1.0
3.0,147.0,11.0,67.0,6.0,0.0,1.0
143.0,0.0,61.0,0.0,7.0,0.0,1.0
139.0,0.0,54.0,0.0,8.0,0.0,1.0
135.0,287.0,46.0,21.0,9.0,0.0,1.0
131.0,283.0,37.0,12.0,10.0,0.0,1.0
127.0,279.0,27.0,2.0,10.0,0.0,1.0
123.0,275.0,17.0,-8.0,10.0,0.0,1.0
119.0,271.0,7.0,-18.0,10.0,0.0,1.0
115.0,267.0,-3.0,-28.0,10.0,0.0,1.0
111.0,263.0,-13.0,-38.0,10.0,0.0,1.0
107.0,259.0,-23.0,-48.0,10.0,0.0,1.0
103.0,255.0,-33.0,-58.0,10.0,0.0,1.0
99.0,251.0,-24.0,-49.0,-9.0,1.0,1.0
95.0,247.0,-15.0,-40.0,-8.0,0.0,1.0
91.0,243.0,-7.0,-32.0,-7.0,0.0,1.0
87.0,239.0,0.0,-25.0,-6.0,0.0,1.0
83.0,235.0,6.0,-19.0,-5.0,0.0,1.0
79.0,231.0,11.0,-14.0,-4.0,0.0,1.0
75.0,227.0,15.0,-10.0,-3.0,0.0,1.0
71.0,223.0,18.0,-7.0,-2.0,0.0,1.0
67.0,219.0,20.0,-5.0,-1.0,0.0,1.0
63.0,215.0,21.0,-4.0,0.0,0.0,1.0
59.0,211.0,21.0,-4.0,1.0,0.0,1.0
55.0,207.0,20.0,-5.0,2.0,0.0,1.0
51.0,203.0,18.0,-7.0,3.0,0.0,1.0
47.0,199.0,15.0,-10.0,4.0,0.0,1.0
